codigo_dane_departamento,departamento,codigo_dane_municipio,municipio,desagregacion_cultivo,cultivo,ciclo_del_cultivo,grupo_cultivo,subgrupo,year_es,periodo,area_sembrada_ha,area_cosechada_ha,produccion_t,rendimiento_t_ha,nombre_cientifico_del_cultivo,codigo_del_cultivo,estado_fisico_del_cultivo
5,Antioquia,5145,Caramanta,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,767,626,762,1.22,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5145,Caramanta,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,754.43,610.52,665.4668,1.09,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5145,Caramanta,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,761.42,637.88,649.12,1.02,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5145,Caramanta,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,740.69,628.35,551.59,0.88,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5148,El Carmen de Viboral,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,123,103,135,1.31,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5148,El Carmen de Viboral,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,122,105,128,1.22,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5148,El Carmen de Viboral,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,129.91,115.9,166.896,1.44,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5148,El Carmen de Viboral,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,131.77,119.32,130.47,1.09,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5148,El Carmen de Viboral,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,132.36,119.51,103.99,0.87,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5150,Carolina,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,11,8,10.32,1.29,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5150,Carolina,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,10,7,8.3,1.19,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5150,Carolina,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,7.46,6.01,7.2721,1.21,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5150,Carolina,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,7.56,6.09,9.14,1.5,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5150,Carolina,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,5.48,4.81,8.658,1.8,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5190,Cisneros,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,129.56,129.56,181.384,1.4,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5190,Cisneros,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,123,120,129,1.08,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5190,Cisneros,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,107.07,97.98,94.0608,0.96,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5190,Cisneros,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,96.89,88.38,80.84,0.91,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5190,Cisneros,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,97,94.91,74.72,0.79,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5197,Cocorná,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,434,381,489,1.28,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5197,Cocorná,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,441,386,459,1.19,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5197,Cocorná,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,428.84,370.12,399.7296,1.08,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5197,Cocorná,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,414.7,355.24,323.04,0.91,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5197,Cocorná,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,385.78,332.65,339.53,1.02,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5206,Concepción,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,165,139,170,1.22,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5206,Concepción,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,162,138,156,1.13,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5206,Concepción,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,126.06,109.33,99.4903,0.91,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5206,Concepción,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,106.7,96.74,72.48,0.75,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5206,Concepción,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,107.08,97.14,64.12,0.66,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5209,Concordia,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,6894,5173,6917,1.34,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5209,Concordia,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,6858,5316,6573,1.24,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5209,Concordia,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,6756.22,5000.6,5000.6,1,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5209,Concordia,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,6641.93,5070.37,6399.21,1.26,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5209,Concordia,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,6322.92,4951.95,6547.17,1.32,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5212,Copacabana,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,91,84,41.6,0.5,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5212,Copacabana,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,91,91,73,0.8,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5212,Copacabana,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,94.5,85.68,72.828,0.85,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5212,Copacabana,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,87.9,75.19,60.64,0.81,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5212,Copacabana,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,78.32,69.68,61.49,0.88,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5234,Dabeiba,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,1658,1452,1845,1.27,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5234,Dabeiba,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,1644,1519,1784,1.17,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5234,Dabeiba,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,1631.05,1479.02,2100.2084,1.42,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5234,Dabeiba,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,1656.82,1486.96,1928.13,1.3,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5234,Dabeiba,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,1552,1380.53,1959.5,1.42,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5237,Donmatías,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,207,207,310.5,1.5,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5237,Donmatías,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,204,204,244.8,1.2,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5237,Donmatías,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,186.95,155.08,150.4276,0.97,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5237,Donmatías,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,177.87,152.76,137.67,0.9,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5237,Donmatías,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,175.53,155.66,119.76,0.77,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5240,Ebéjico,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,1865,1653,2120,1.28,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5240,Ebéjico,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,1851,1676,1985,1.18,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5240,Ebéjico,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,1857,1696.42,1832.1336,1.08,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5240,Ebéjico,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,1742.98,1624.56,1790.06,1.1,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5240,Ebéjico,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,1683.46,1587.72,1809.97,1.14,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5266,Envigado,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,21,21,25,1.19,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5266,Envigado,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,12,10,11,1.1,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5266,Envigado,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,10.01,5.72,6.2348,1.09,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5266,Envigado,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,10.23,7.58,8.31,1.1,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5266,Envigado,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,10.69,9.17,4.01,0.44,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5282,Fredonia,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,2343,1704,2282,1.34,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5282,Fredonia,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,2316,1802,2232,1.24,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5282,Fredonia,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,2264.91,1752.93,2313.8676,1.32,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5282,Fredonia,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,2228.44,1789.27,2454.68,1.37,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5282,Fredonia,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,2087.86,1703.3,2029.31,1.19,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5284,Frontino,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,574,493,655,1.33,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5284,Frontino,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,567,517,636,1.23,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5284,Frontino,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,576.13,514.06,750.5276,1.46,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5284,Frontino,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,582.22,528.1,652.67,1.24,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5284,Frontino,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,511.08,449.03,609.92,1.36,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5306,Giraldo,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,700,624,754,1.21,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5306,Giraldo,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,695,649,725,1.12,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5306,Giraldo,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,711.78,659.62,639.8314,0.97,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5306,Giraldo,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,720.34,663.92,456.81,0.69,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5306,Giraldo,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,705.18,658.61,435.72,0.66,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5308,Girardota,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,209,173.5,225.55,1.3,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5308,Girardota,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,209.3,175.3,271.715,1.55,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5308,Girardota,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,190.92,171.18,248.211,1.45,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5308,Girardota,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,187.08,163.68,222.81,1.36,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5308,Girardota,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,173.41,155.18,241.89,1.56,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5310,Gómez Plata,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,658,556,728,1.31,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5310,Gómez Plata,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,647,556,672,1.21,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5310,Gómez Plata,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,633.84,541.89,541.89,1,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5310,Gómez Plata,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,620.15,542.11,358.52,0.66,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5310,Gómez Plata,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,597.64,518.16,379.62,0.73,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5313,Granada,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,252,216,280,1.3,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5313,Granada,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,251,225,270,1.2,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5313,Granada,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,255.53,225.29,245.5661,1.09,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5313,Granada,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,244.81,209.44,191.43,0.91,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5313,Granada,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,222.3,195.75,192.43,0.98,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5315,Guadalupe,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,487,440,562,1.28,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5315,Guadalupe,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,457,403,237.5,0.59,Coffea arabica,2030300,Pergamino o seco de trilla
5,Antioquia,5315,Guadalupe,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,437.04,378.27,548.4915,1.45,Coffea arabica,2030300,Pergamino o seco de trilla
